((('cue', (0.11245595349932312, 0.47427870741977574)), ('yellow', (0.9192109328653595, 0.6874222411368218)), ('blue', (0.2835435450491415, 1.6535865358303279)), ('red', (0.8130467582776302, 1.0860099813083968))), 'pot blue ball into top_right pocket directly')
((('cue', (0.828831634410708, 1.3136728584847772)), ('red', (0.8617857038379348, 0.5450450528054767)), ('yellow', (0.42623292412320013, 0.964684485612237)), ('blue', (0.11117150190487841, 0.9926065038753036))), 'pot blue ball into top_left pocket indirectly')
((('cue', (0.8366232976199083, 0.45774453353510636)), ('yellow', (0.15798715601970414, 1.719077713150914)), ('blue', (0.36968364506655993, 0.9229126528741787)), ('red', (0.6258425740440752, 1.7349507964791684))), 'pot blue ball into bottom_left pocket with a bank shot')
((('cue', (0.5308968698831894, 0.5632758758687884)), ('yellow', (0.8122179598859657, 0.522712098841721)), ('blue', (0.5567616532586555, 0.1814639277481624)), ('red', (0.11606788634253154, 1.7759048566623226))), 'pot yellow ball into bottom_left pocket with a bank shot')
((('cue', (0.7252059615394394, 0.49742055332389645)), ('red', (0.4882546919673876, 1.2622311354658002)), ('yellow', (0.4550012235384896, 0.43770182966738647)), ('blue', (0.3424597376519438, 1.770055671391238))), 'pot blue ball into top_right pocket with a bank shot')
((('cue', (0.455782563649585, 0.9659155078476257)), ('yellow', (0.47467268275617003, 1.2966802014221914)), ('red', (0.7623973987647279, 0.37005143045328937)), ('blue', (0.7545886481224198, 1.2764064634017893))), 'pot red ball into bottom_right pocket with a bank shot')
((('cue', (0.9465098507484634, 0.936132679930476)), ('red', (0.114425575123109, 1.8900295925295338)), ('blue', (0.5117550895727362, 0.13901860734944577)), ('yellow', (0.28743428589590314, 0.802235965521598))), 'pot blue ball into bottom_left pocket with a bank shot')
((('cue', (0.921663615617963, 1.6433240301891159)), ('yellow', (0.22298314616290832, 1.2340296948756928)), ('blue', (0.493272343368247, 0.07534000565439947)), ('red', (0.389326378786335, 0.846098317236847))), 'pot blue ball into bottom_left pocket indirectly')
((('cue', (0.7339199702609899, 1.3604850704408038)), ('blue', (0.1255054394921694, 1.3056024168951985)), ('yellow', (0.11364852247104804, 1.3707965302510436)), ('red', (0.32632468003332216, 1.8833255260984403))), 'pot red ball into middle_right pocket with a bank shot')
((('cue', (0.7010414130985344, 0.4970612664931675)), ('blue', (0.47764084141256113, 0.07983431205341904)), ('red', (0.22811163410439345, 0.14695166338494264)), ('yellow', (0.8339379915683113, 0.18434726821922093))), 'pot blue ball into bottom_left pocket indirectly')
((('cue', (0.570937420277603, 1.7042341249914992)), ('yellow', (0.6128677899252148, 0.6027319203139653)), ('red', (0.2812205326519068, 1.0717334508658531)), ('blue', (0.8530488413459435, 0.7744570029288116))), 'pot yellow ball into bottom_left pocket directly')
((('cue', (0.15681197438803124, 1.6720610160048057)), ('red', (0.13481736974081007, 0.6032760779143211)), ('yellow', (0.08158939766866544, 0.8306843286567123)), ('blue', (0.32572671508171924, 1.5157479540729422))), 'pot red ball into top_right pocket with a bank shot')
((('cue', (0.12740159751101482, 1.9267714821007378)), ('red', (0.5302812875908514, 1.3719761576991587)), ('blue', (0.6398827675509188, 1.593119265066686)), ('yellow', (0.17420455575940563, 1.683732466882307))), 'pot red ball into top_right pocket with a bank shot')
((('cue', (0.8978705532309271, 0.07395097622483829)), ('yellow', (0.624039688407434, 1.1756830192512353)), ('blue', (0.10252377086003, 1.4240833332929463)), ('red', (0.7616616088306197, 0.15031731764562556))), 'pot yellow ball into middle_right pocket with a bank shot')
((('cue', (0.9293417598267067, 0.43532106711724006)), ('blue', (0.369781752682495, 1.4119865085324477)), ('red', (0.09865331939997424, 1.763435475410359)), ('yellow', (0.25132865265053966, 0.6257294786596361))), 'pot blue ball into bottom_left pocket with a bank shot')
((('cue', (0.7517824743042612, 1.8234682661393216)), ('red', (0.3475727862781698, 1.7125464278653535)), ('blue', (0.13785075170208588, 1.3502559966114742)), ('yellow', (0.6641824243186687, 1.664009756150325))), 'pot red ball into middle_left pocket with a bank shot')
((('cue', (0.16644273801476972, 0.7765728449924861)), ('red', (0.1884653258270007, 1.7360566569112443)), ('yellow', (0.9360007062398779, 1.0377968355205085)), ('blue', (0.4783314205737027, 0.40892124951603104))), 'pot red ball into top_left pocket with a bank shot')
((('cue', (0.5410510212309113, 0.6883607594328263)), ('red', (0.2909032023503725, 0.7078686421257636)), ('blue', (0.04665182843370785, 0.6477464524622581)), ('yellow', (0.42918106415281954, 1.248704017400229))), 'pot blue ball into middle_left pocket with a bank shot')
((('cue', (0.477332499888905, 1.8105325297130639)), ('yellow', (0.6036248037952265, 0.8882374859176894)), ('red', (0.8528658309187953, 0.41358950230535163)), ('blue', (0.662566035158533, 1.7648262338944583))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.9449468404413865, 0.7405483534286182)), ('yellow', (0.6076757534343574, 0.17818227776925014)), ('blue', (0.8489723368166564, 1.3662901661669469)), ('red', (0.14136414482960907, 1.0211544888092345))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.13346983794747863, 1.3731718769526555)), ('blue', (0.8903145778430547, 0.3743096450959622)), ('red', (0.21504734530661315, 1.6404878937140148)), ('yellow', (0.7856590855776675, 1.2933880517689396))), 'pot blue ball into top_left pocket indirectly')
((('cue', (0.0928081150172141, 0.17697416931721735)), ('red', (0.6318193352101715, 1.2899625465322742)), ('yellow', (0.8026091694693661, 1.011924584290882)), ('blue', (0.5268538416507813, 1.8979056593144736))), 'pot yellow ball into bottom_right pocket with a bank shot')
((('cue', (0.7049325943722854, 0.6722822492269626)), ('yellow', (0.24042560170255295, 0.4627250821576856)), ('blue', (0.7351925735767232, 0.5150603340032318)), ('red', (0.5119330256268064, 1.8183771678737677))), 'pot red ball into bottom_right pocket indirectly')
((('cue', (0.763565545987005, 1.4727537804536912)), ('red', (0.6699868290777942, 0.6481805684603793)), ('blue', (0.2979734592656842, 1.8367852012140502)), ('yellow', (0.6526104843326904, 1.6264290566874777))), 'pot yellow ball into middle_right pocket with a bank shot')
((('cue', (0.6905981793556691, 1.3608888446756506)), ('red', (0.3788083656105572, 0.8312750558243177)), ('blue', (0.5428731530788863, 1.8986803626535)), ('yellow', (0.6626513774745058, 1.4444358592331585))), 'pot red ball into bottom_right pocket with a bank shot')
((('cue', (0.5581583870213761, 0.41807775919121404)), ('blue', (0.6180279604312864, 0.8873906892517534)), ('red', (0.17208304483273185, 1.0607757794856236)), ('yellow', (0.8506057387990174, 1.2217855870645327))), 'pot blue ball into top_left pocket directly')
((('cue', (0.531816468052639, 0.6028565765189411)), ('yellow', (0.7810796523395921, 1.3524089811374695)), ('red', (0.8164663589437183, 1.081374100404735)), ('blue', (0.5873964067967329, 0.3893646862025776))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.512112052799465, 1.5477061282210796)), ('red', (0.5170685669152688, 1.8573007868402036)), ('yellow', (0.8963701148915927, 0.5166254373158443)), ('blue', (0.13721758799168987, 1.2632781886796265))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.5578215044337538, 1.8816217285365067)), ('blue', (0.13417418942350953, 1.1448898452667369)), ('red', (0.6327254338497917, 0.1522020668285045)), ('yellow', (0.27582000959692343, 1.9335455754395292))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.39623793642568106, 0.7948268796048156)), ('yellow', (0.5247784117537501, 1.8253220963772792)), ('red', (0.8934760741051696, 1.4574461361855267)), ('blue', (0.7793995084028547, 1.681792848520922))), 'pot yellow ball into top_right pocket directly')
((('cue', (0.8674429421763289, 0.25258018505793556)), ('red', (0.28623324475806766, 0.04323743067754081)), ('yellow', (0.8531307990188974, 1.777850711190269)), ('blue', (0.08730330092864774, 0.9195714414966075))), 'pot yellow ball into top_left pocket with a bank shot')
((('cue', (0.29135045333841586, 0.9833758359905566)), ('yellow', (0.6068301464548269, 0.06576335545711112)), ('blue', (0.22033876976141342, 0.4579652582827939)), ('red', (0.9442880871126136, 0.5324114150693211))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.8175248028012956, 1.16423674508519)), ('yellow', (0.7939996001195703, 1.876715851841883)), ('blue', (0.8880269740297407, 1.7375147995150144)), ('red', (0.3694254383151314, 1.7532878537469354))), 'pot yellow ball into top_right pocket with a bank shot')
((('cue', (0.9433630824600935, 1.7649710404502905)), ('red', (0.10242055133936492, 1.9126917901661658)), ('yellow', (0.478724414885224, 1.4196493927420353)), ('blue', (0.8291191470882419, 0.7341049040203838))), 'pot blue ball into top_left pocket indirectly')
((('cue', (0.6956165525897677, 1.251225402651459)), ('blue', (0.4072572031347863, 1.6852721409716305)), ('red', (0.45248466927813324, 0.8045949187482732)), ('yellow', (0.49447768734885567, 0.1341783923934506))), 'pot yellow ball into top_right pocket indirectly')
((('cue', (0.7019698197299921, 1.6186037385574228)), ('red', (0.2832659598850733, 1.3788780020910074)), ('blue', (0.4771475140262712, 0.7468698665713636)), ('yellow', (0.27928252003686593, 0.5377927786086639))), 'pot yellow ball into top_left pocket with a bank shot')
((('cue', (0.21462268384615074, 1.079907468806939)), ('red', (0.38776610990970806, 0.07381345326635631)), ('blue', (0.27233749836557414, 0.766030315243728)), ('yellow', (0.8542645394056928, 0.049861071568363266))), 'pot red ball into bottom_left pocket indirectly')
((('cue', (0.45953334864529216, 0.09160689253333004)), ('yellow', (0.6572626652915499, 1.892354635072199)), ('blue', (0.7098666707427159, 0.9629732937250524)), ('red', (0.45420346876995976, 1.3504561904802979))), 'pot blue ball into top_left pocket indirectly')
((('cue', (0.46233565548475286, 1.4713158750850222)), ('blue', (0.3154386280627707, 0.35801218838163595)), ('red', (0.4058297815210271, 1.6324630661194846)), ('yellow', (0.8105075932528822, 1.6651105790034897))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.7574325640014529, 0.7389013547554081)), ('blue', (0.5496171798637327, 0.4258186033292215)), ('red', (0.23844305257644094, 1.761468060715009)), ('yellow', (0.15061254493616616, 1.6995325259464593))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.3015902687437433, 0.446175836360754)), ('red', (0.903602314583778, 0.2316853910177952)), ('yellow', (0.6205433147283498, 1.1616088352596585)), ('blue', (0.454771394362137, 0.16728279228144566))), 'pot blue ball into bottom_right pocket directly')
((('cue', (0.6755570208464214, 1.9217162270505768)), ('yellow', (0.6614161092773013, 1.4733443278988914)), ('red', (0.05643502471219024, 1.465588266488297)), ('blue', (0.9322370395654074, 1.3738883826444601))), 'pot red ball into middle_left pocket with a bank shot')
((('cue', (0.6385232802078398, 0.1750518236444813)), ('yellow', (0.8809669033328269, 1.5019830145388091)), ('blue', (0.8176960727273258, 0.4252414481345921)), ('red', (0.18261639306669789, 1.729280204720001))), 'pot blue ball into bottom_right pocket with a bank shot')
((('cue', (0.2579997450626994, 0.26483386417275084)), ('red', (0.9290264395345866, 0.8463732741396266)), ('blue', (0.28665237768836893, 1.0589477669163256)), ('yellow', (0.17130570469049602, 1.2097936227892578))), 'pot red ball into middle_right pocket with a bank shot')
((('cue', (0.7498230079389223, 1.343936340882281)), ('blue', (0.6525762039699542, 1.4916398469963172)), ('red', (0.6630651449602398, 1.6264558559142888)), ('yellow', (0.3422940207415308, 1.3194717157758837))), 'pot yellow ball into middle_left pocket directly')
((('cue', (0.9411132246960973, 0.9758204434571058)), ('yellow', (0.618386922633188, 0.362606410116983)), ('red', (0.27663319802272235, 1.5581366444594338)), ('blue', (0.6326378823745832, 1.7592088431901214))), 'pot yellow ball into top_left pocket with a bank shot')
((('cue', (0.6374861541239769, 1.3671696777178435)), ('blue', (0.7140246170777851, 0.49997643403830716)), ('yellow', (0.41651760024805684, 0.5861278832822798)), ('red', (0.5301899511317659, 0.4154207432141176))), 'pot blue ball into top_right pocket indirectly')
((('cue', (0.3054855081747532, 0.6875401884829477)), ('red', (0.8079647078391203, 0.06916064800485096)), ('blue', (0.2748159157504623, 1.8040250642806865)), ('yellow', (0.34457391881999944, 1.5571718304342153))), 'pot yellow ball into middle_right pocket with a bank shot')
((('cue', (0.4241424128092699, 0.3519368338883181)), ('blue', (0.5152009001663705, 0.4342695684761423)), ('yellow', (0.41672755374350745, 0.6524624387322885)), ('red', (0.213281268370734, 1.2436172222794502))), 'pot yellow ball into top_right pocket with a bank shot')
((('cue', (0.6589107301109647, 0.9630977555855227)), ('yellow', (0.5122634383969021, 0.4509166961814256)), ('red', (0.3195332900747321, 1.5197502054245406)), ('blue', (0.1621153495133547, 0.06459324251431878))), 'pot blue ball into middle_left pocket with a bank shot')
((('cue', (0.07795528190466601, 0.9569928580532356)), ('red', (0.6125528740740652, 0.10709821591118676)), ('blue', (0.8381236654549472, 1.8827976264731652)), ('yellow', (0.7675151245843072, 1.6124708436901094))), 'pot red ball into middle_right pocket with a bank shot')
((('cue', (0.4007609582672773, 0.6872258934430034)), ('red', (0.43251002298798324, 0.07767450005312995)), ('blue', (0.17555252891955442, 1.02668575929284)), ('yellow', (0.2841109733079784, 1.5667538084680759))), 'pot yellow ball into bottom_left pocket indirectly')
((('cue', (0.4358094114009975, 1.5056809275423837)), ('red', (0.8345220516020956, 0.7894468630923659)), ('yellow', (0.09498830811029027, 1.5612058490362397)), ('blue', (0.3663914590619127, 0.2701481051123842))), 'pot blue ball into bottom_right pocket directly')
((('cue', (0.7731333967227016, 0.41057177078496854)), ('yellow', (0.2961821055821062, 1.9150831724827255)), ('blue', (0.47235787299913645, 1.8888744014283183)), ('red', (0.23702717234137127, 0.11587876738142946))), 'pot yellow ball into bottom_left pocket with a bank shot')
((('cue', (0.33800729657687467, 1.731625103082446)), ('red', (0.34721304655859686, 1.0750289204099759)), ('yellow', (0.6535511334209895, 1.407503851047678)), ('blue', (0.21603894703934887, 1.1912034099276527))), 'pot red ball into bottom_left pocket with a bank shot')
((('cue', (0.26793162570001716, 0.708091817571027)), ('blue', (0.42375648073736494, 0.5490086724344405)), ('red', (0.29132546172547824, 0.9671855188960493)), ('yellow', (0.8367654451604694, 1.074972573512716))), 'pot red ball into top_left pocket with a bank shot')
((('cue', (0.553867372217257, 0.6016745600142221)), ('yellow', (0.1655499172544168, 0.6884325972160658)), ('blue', (0.7480707859756562, 1.628947080194418)), ('red', (0.09036053326458873, 0.7429202826819409))), 'pot yellow ball into bottom_right pocket indirectly')
((('cue', (0.27137866749210815, 0.20600679977612915)), ('blue', (0.2727976682481242, 1.0728271349509366)), ('red', (0.07874324467454645, 0.9716110579866634)), ('yellow', (0.2863486214424219, 0.6308042309357594))), 'pot red ball into top_right pocket with a bank shot')
((('cue', (0.8682493011116389, 1.7046187570058025)), ('yellow', (0.19195781477498208, 0.55235891403694)), ('red', (0.08621244449409918, 0.3560682680211851)), ('blue', (0.531309114707909, 0.20305006072598147))), 'pot yellow ball into top_left pocket with a bank shot')
((('cue', (0.567033433498447, 0.4112146979651078)), ('blue', (0.24672454559893328, 1.2363226138556689)), ('red', (0.07894313377945197, 0.15385258157687295)), ('yellow', (0.7466982784402902, 1.7973114806097659))), 'pot blue ball into top_left pocket with a bank shot')
