(('cue ball', (0.607227924427877, 0.3639508342770152)), ('purple', (0.7466241744812925, 1.7356740293138002)), ('blue', (0.12957429539285503, 0.9657499888490775)))
(('cue ball', (0.19819573493141232, 1.4582410158196204)), ('maroon', (0.5229503023544821, 0.23301950191216253)), ('black', (0.486186187581878, 0.6595994146557039)))
(('cue ball', (0.5868409536493531, 1.3604228456412732)), ('maroon', (0.3408917355515457, 1.4713380229632518)), ('yellow', (0.9536281080152219, 0.6036755587966252)))
(('cue ball', (0.18828584743311383, 0.3256279318619723)), ('green', (0.6650786642174855, 0.8428957061531523)), ('maroon', (0.5942793185860735, 0.8540829976491239)))
(('cue ball', (0.39356419577673113, 1.3017778453875861)), ('maroon', (0.13284721576392594, 0.20627281848710086)), ('black', (0.141428773161348, 0.6462409466982316)))
(('cue ball', (0.35773599288776115, 1.9519646471670866)), ('purple', (0.3099954443342714, 0.36031355555059746)), ('orange', (0.6112744017899349, 1.309723213639219)))
(('cue ball', (0.47352853640632686, 1.7395972623754175)), ('maroon', (0.46262423827289983, 1.4344689349975244)), ('purple', (0.40098958380963495, 0.4301645509928448)))
(('cue ball', (0.5890035908264414, 0.5319242650339452)), ('maroon', (0.46580357840720804, 0.27801455597335195)), ('green', (0.45200195693513956, 1.4037069012526378)))
(('cue ball', (0.06091047246726901, 0.6607173378667194)), ('blue', (0.5993307827858697, 0.18409043083161003)), ('maroon', (0.40097269713123607, 1.7674007035727515)))
(('cue ball', (0.8378655078307008, 1.3169487267894229)), ('purple', (0.31375426811218826, 1.6191146901901052)), ('yellow', (0.16426584814036985, 1.2791955313698522)))
(('cue ball', (0.3983457698983849, 0.8846198858850501)), ('red', (0.34971743318562, 1.5934337541284285)), ('orange', (0.6631161672743483, 0.6695064547695835)))
(('cue ball', (0.4274054862463231, 0.9965595710486149)), ('red', (0.9036027765886583, 1.572601669470159)), ('black', (0.7629630343826572, 1.5587030269259863)))
(('cue ball', (0.19000051735299395, 1.3738887137769213)), ('yellow', (0.1573542261701492, 1.5164295338443305)), ('blue', (0.13491894284486552, 0.2764981826269385)))
(('cue ball', (0.7563693482709036, 0.399918234726232)), ('red', (0.32529557339790177, 1.8849859067873147)), ('maroon', (0.8846494473683773, 1.3516049276247701)))
(('cue ball', (0.33166405490800716, 0.5514953654638093)), ('blue', (0.35297785515245156, 0.8535139359259767)), ('maroon', (0.6878195193551191, 0.2832541251538493)))
(('cue ball', (0.584448742974437, 1.4679528647950704)), ('green', (0.6379577702939784, 1.3467400430880863)), ('maroon', (0.7043526949769191, 1.2078453461253216)))
(('cue ball', (0.9446017734269684, 1.6298391555559522)), ('yellow', (0.15030023665676298, 0.4055460965245397)), ('green', (0.9547788239340783, 0.4471288481872251)))
(('cue ball', (0.24173861204927902, 1.6599408655599812)), ('maroon', (0.7407395177812174, 1.874256062961974)), ('yellow', (0.3933231565033058, 0.7176034956752102)))
(('cue ball', (0.35394985144720675, 0.967399249998927)), ('red', (0.2427779648999231, 0.22542737871319565)), ('green', (0.4435067910053805, 1.4592451736418155)))
(('cue ball', (0.60401440768086, 1.6486944635428715)), ('red', (0.9564471887559536, 0.363588633392198)), ('maroon', (0.1441771707132896, 1.0486786132965231)))
(('cue ball', (0.48016163836026626, 1.2954012851703998)), ('blue', (0.7769189086669999, 0.7458970714150448)), ('green', (0.683737635637489, 0.8424757925291295)))
(('cue ball', (0.1743044252616315, 1.3114246340375462)), ('purple', (0.37787795507685645, 0.8575070783663334)), ('orange', (0.7442052926045826, 0.5028198110756199)))
(('cue ball', (0.4408219868250738, 0.4539040016772521)), ('red', (0.745631874998505, 1.410657444284469)), ('green', (0.5795902353565591, 1.0716978697606492)))
(('cue ball', (0.8038331438027856, 0.5102522406454375)), ('red', (0.3115440599717403, 1.019817436948044)), ('green', (0.8799515941676849, 0.7934428292670521)))
(('cue ball', (0.10683156126403359, 1.053236715959035)), ('red', (0.4375608736572167, 0.6375520162902383)), ('yellow', (0.6815023073698665, 1.9312636928267037)))
(('cue ball', (0.6080672121383407, 0.6936182502335909)), ('black', (0.22535434420640862, 0.30448640831309826)), ('green', (0.2775537930786469, 1.7339280588119281)))
(('cue ball', (0.4523254324714431, 0.8893180434817883)), ('yellow', (0.7838649343644746, 0.6119197315322606)), ('purple', (0.1472122649618906, 1.4814206591986587)))
(('cue ball', (0.20368087095618828, 1.6556522212539893)), ('purple', (0.31539497088876883, 0.04646448691425145)), ('orange', (0.6567582328704819, 1.6278717583555273)))
(('cue ball', (0.3313187895203517, 1.500693937899684)), ('red', (0.6609458671361914, 0.9843859916882516)), ('maroon', (0.8788366619804923, 1.424092838491815)))
(('cue ball', (0.22283732107888032, 0.8074669424825076)), ('yellow', (0.08879851559993882, 1.7957519349894342)), ('purple', (0.6026402236422872, 1.284096464844515)))
(('cue ball', (0.9069218457653738, 0.37134202541079786)), ('red', (0.6656054284842633, 1.4621093026241372)), ('maroon', (0.5220591689603759, 0.0781168062057543)))
(('cue ball', (0.24915017384070587, 1.8089626959200438)), ('purple', (0.840557543992685, 1.8210399443373382)), ('orange', (0.21730613788836883, 0.16129417979867566)))
(('cue ball', (0.9354255410846569, 0.15856823417963298)), ('red', (0.2840764601984227, 0.5648020630981982)), ('blue', (0.6648446547044544, 0.34178153251862264)))
(('cue ball', (0.7449198227342304, 0.8281015209414804)), ('yellow', (0.0978869098931624, 1.6997587726902041)), ('red', (0.3659069304323023, 0.3316070358809068)))
(('cue ball', (0.28810343345443806, 0.8541211321174648)), ('red', (0.13664602549687413, 1.4903834553871738)), ('blue', (0.7946713362724532, 1.6839632389320134)))
(('cue ball', (0.8874786210359498, 0.9974440616658904)), ('purple', (0.48449593883012776, 1.0004421969242676)), ('yellow', (0.40971489354550966, 1.6786610419880064)))
(('cue ball', (0.9512508851743862, 1.7374062367504464)), ('red', (0.8679719258702681, 1.3459251647377797)), ('orange', (0.22386838494557787, 1.7234304554778044)))
(('cue ball', (0.9271067561406972, 0.6191917820360991)), ('green', (0.18059487446555106, 0.573689914709779)), ('yellow', (0.49060039046003884, 1.4135300033661424)))
(('cue ball', (0.2830167744020813, 1.5079611977149627)), ('red', (0.9548975948572564, 0.8699708907940239)), ('orange', (0.5655385417134973, 1.7395979875761427)))
(('cue ball', (0.6461826570657909, 1.4461377399237012)), ('red', (0.9412163480098176, 1.2992240815750182)), ('purple', (0.0370973295125274, 0.13802077131315438)))
(('cue ball', (0.895337257910449, 0.09422638429140948)), ('green', (0.2866206683011459, 0.17334856272084698)), ('blue', (0.5540674777660382, 1.3188198860789968)))
(('cue ball', (0.14527396130803846, 0.9337497283848231)), ('orange', (0.1250955189912494, 0.47641935685351083)), ('black', (0.35729288484266564, 0.2685571575175375)))
(('cue ball', (0.6783678996385051, 1.5723099141559842)), ('green', (0.5899892404334659, 0.6191321559902948)), ('black', (0.17460140697879767, 0.4398817484090676)))
(('cue ball', (0.09188353975471056, 0.16660751324791295)), ('yellow', (0.03173380192604439, 1.5849531480123744)), ('maroon', (0.3243061850389342, 0.10668049254287848)))
(('cue ball', (0.5066573343529701, 0.8932184895991284)), ('green', (0.2952859422487529, 0.6444040894023568)), ('maroon', (0.41673610339115585, 1.5920468359961557)))
(('cue ball', (0.5907813753724398, 0.933721366739896)), ('red', (0.34850796927030786, 1.3410101200287197)), ('purple', (0.5657153872482454, 1.2779843369532897)))
(('cue ball', (0.16768435073207497, 0.6323349853426959)), ('black', (0.904015423994652, 0.03426778359870663)), ('purple', (0.6293897088921145, 0.726539069444074)))
(('cue ball', (0.5863760654911051, 1.8832103763902224)), ('maroon', (0.24259997006545167, 0.7700785516555338)), ('red', (0.6392763918658055, 0.26877636318985915)))
(('cue ball', (0.06043638369814902, 0.45463518128287184)), ('yellow', (0.7274501931845413, 1.7136076565716605)), ('orange', (0.2716114101913997, 1.3330241856054075)))
(('cue ball', (0.7506706763745329, 1.5972605553285)), ('maroon', (0.3903821985793575, 0.15391399030525774)), ('blue', (0.8128113755747508, 1.3891676253617804)))
(('cue ball', (0.6129311267394736, 0.8669392626702771)), ('red', (0.377762092773189, 1.0154760054828293)), ('blue', (0.7356162994097997, 1.1425168438944673)))
(('cue ball', (0.5189210012306074, 0.44281900168815524)), ('green', (0.09240695184109227, 0.6197531899319596)), ('blue', (0.7845091620720281, 1.3002635703197711)))
(('cue ball', (0.8638459007633618, 0.4205583801545365)), ('purple', (0.35221680733179034, 1.3189587924886028)), ('maroon', (0.7714915935350878, 0.8038001625355452)))
(('cue ball', (0.661712997255052, 0.9639835559627373)), ('yellow', (0.5069762859474221, 0.3794500908388352)), ('black', (0.18591175204915167, 1.2561402609118424)))
(('cue ball', (0.5882808205232035, 1.12300692004693)), ('yellow', (0.6272574538703894, 0.6692905825626749)), ('red', (0.46372610695767347, 1.7354350561617908)))
(('cue ball', (0.9517040973090825, 1.7052574480198548)), ('yellow', (0.720003879488779, 0.42932207016256724)), ('purple', (0.05499052476647166, 0.16076113599781292)))
(('cue ball', (0.034568461896757885, 0.06389151247356774)), ('blue', (0.41399814263849183, 1.4251677514538053)), ('orange', (0.5100338826547433, 0.311274957354207)))
(('cue ball', (0.2327553275100536, 1.7761935263825452)), ('black', (0.46088909934502487, 1.4795693399191656)), ('red', (0.28864398432949995, 0.9591697323373992)))
(('cue ball', (0.9004175323045687, 0.20276421381995016)), ('purple', (0.279813690506545, 0.3262763597644682)), ('green', (0.8811296736463116, 0.2643120913526655)))
(('cue ball', (0.7873491651022415, 0.7845813633643715)), ('purple', (0.1739959106418394, 0.2763264322308482)), ('red', (0.3875390550388349, 1.4317994362999997)))
(('cue ball', (0.20777717249498262, 1.01370452527012)), ('blue', (0.611628748580073, 0.9308436320935201)), ('orange', (0.3666772056390256, 1.555943271538936)))
(('cue ball', (0.661312590414219, 1.1181098948479549)), ('black', (0.4212547738627444, 0.8165981197715227)), ('maroon', (0.9206352555687113, 0.38892977549342245)))
(('cue ball', (0.23737997643218123, 1.8445471909563345)), ('green', (0.8632293329775058, 0.9259887958252552)), ('maroon', (0.10836165991557527, 1.252839705378163)))
(('cue ball', (0.7927387868690196, 1.3654416419125297)), ('purple', (0.5624300998847029, 0.15750484179923835)), ('maroon', (0.16007995614726597, 1.6432482555202121)))
(('cue ball', (0.546322158488999, 1.2777127497438308)), ('orange', (0.9364196010544792, 0.5406314579269493)), ('yellow', (0.7930435566728865, 0.40360086424335057)))
(('cue ball', (0.6923396803491626, 1.5206662030060238)), ('green', (0.8182785640236365, 1.2297926053288544)), ('orange', (0.8686555515282022, 1.5858162136254523)))
(('cue ball', (0.11682532669591149, 1.3219079494650572)), ('red', (0.5140866965270926, 1.685724677598419)), ('maroon', (0.1520295562522089, 0.5572855846782785)))
(('cue ball', (0.950631611512554, 1.1911218977410418)), ('maroon', (0.6216941733886702, 1.1961899595371204)), ('blue', (0.586444328376626, 0.9267193113983132)))
(('cue ball', (0.267069712443832, 0.8475009030604638)), ('yellow', (0.8267747175446302, 1.3531514203669985)), ('red', (0.6191488321996639, 0.788122801780229)))
(('cue ball', (0.4869554903822458, 1.0558841355276285)), ('red', (0.5512624457276845, 1.6653892390834468)), ('blue', (0.15802862177790689, 0.07659616171305089)))
(('cue ball', (0.16320393227650035, 1.2067774103318678)), ('purple', (0.5228031893078584, 0.9768756688881398)), ('yellow', (0.7870821207520834, 1.6157195944741656)))
(('cue ball', (0.05626989408215137, 0.46051962999336316)), ('orange', (0.29791488987847364, 0.12791095497673158)), ('red', (0.28833202457294493, 1.2519253678598803)))
(('cue ball', (0.13368835800908083, 0.6180196916919768)), ('black', (0.8420525564368935, 1.34428769964424)), ('yellow', (0.8403343787711935, 0.36400896697889557)))
(('cue ball', (0.8750196775572386, 0.11156086466606066)), ('blue', (0.08163090466624912, 1.4447783106407521)), ('green', (0.04475511841600374, 0.7244205094410574)))
(('cue ball', (0.900313990045165, 1.9101266788786304)), ('purple', (0.3568760139749174, 1.7228973151626081)), ('yellow', (0.43007125250641354, 0.25995474855059075)))
(('cue ball', (0.7117574669632697, 1.378004379952593)), ('green', (0.5653836520085452, 1.2364617623641978)), ('orange', (0.5010927711914723, 1.1701269476979195)))
(('cue ball', (0.6757997376812894, 0.11218537414691282)), ('black', (0.3856629298270762, 1.6158507766101002)), ('green', (0.06705612416145525, 0.7517073003445631)))
(('cue ball', (0.5875549341221726, 1.3514906752107694)), ('green', (0.34741532570869355, 0.9470356600550843)), ('black', (0.4488311711377378, 1.0204834016253954)))
(('cue ball', (0.35875234056831024, 0.19567024128002092)), ('orange', (0.9374110611832714, 1.8093841339023322)), ('black', (0.5070816836779778, 0.4955245082495257)))
(('cue ball', (0.40665682921858376, 0.4568613404862193)), ('orange', (0.4698126070187146, 1.6515733478723444)), ('purple', (0.29840769569355646, 1.6777259493423842)))
(('cue ball', (0.2281558742383565, 0.1976853676835083)), ('blue', (0.1917571983087584, 1.2287779850917613)), ('black', (0.5918154492552276, 0.39752253669051363)))
(('cue ball', (0.4512983918645774, 1.3353434885308997)), ('green', (0.8628781919879632, 1.4029666662276747)), ('orange', (0.051505451589830026, 1.7405704671897135)))
(('cue ball', (0.9112873357725652, 0.29726120676193796)), ('red', (0.8012783139122129, 1.8488158197884799)), ('black', (0.835589964857208, 0.5905598208324958)))
(('cue ball', (0.5270382271757986, 1.8785822544758601)), ('black', (0.533754405143899, 0.5862991379082113)), ('orange', (0.9592225277776361, 1.102969746599453)))
(('cue ball', (0.2784172404349171, 0.5941270960787585)), ('blue', (0.5069669134768013, 1.1757663351555232)), ('orange', (0.8811122958627695, 0.9904005500604552)))
(('cue ball', (0.6224264288325685, 0.03483990054370264)), ('green', (0.5152232721872639, 1.113272216790892)), ('black', (0.6539486499639021, 1.5948483089698606)))
(('cue ball', (0.8438006650697383, 1.567263165721365)), ('blue', (0.8047960682958718, 1.2950171458885749)), ('yellow', (0.9281347345698854, 0.3287550658387135)))
(('cue ball', (0.5879599615777437, 1.3615556390548096)), ('green', (0.8626912314742541, 1.5141323502179365)), ('maroon', (0.20851335986847527, 0.6128376416606974)))
(('cue ball', (0.6039846169677882, 1.292515930966395)), ('black', (0.5756572758609626, 1.3835620062672458)), ('orange', (0.03623289791105237, 0.383178835729899)))
(('cue ball', (0.07811127440407892, 0.15467730627203238)), ('purple', (0.2717546801958676, 1.6377230667726597)), ('blue', (0.8356686253693596, 0.6737658468787072)))
(('cue ball', (0.053107136893802497, 0.933672156390263)), ('black', (0.6238297279664277, 1.6223835142583198)), ('orange', (0.24696556029446112, 1.3283725941289954)))
(('cue ball', (0.31366440870069295, 0.6383678125501275)), ('maroon', (0.06867771819233755, 0.46091697549398675)), ('yellow', (0.7629158683628507, 0.7304140256150092)))
(('cue ball', (0.17481260128607662, 1.8992304391122168)), ('blue', (0.25802287226191867, 0.8374312593703888)), ('orange', (0.8418943704848395, 0.4163205335692219)))
(('cue ball', (0.6055280505980405, 0.962339571886829)), ('maroon', (0.6479198361021785, 0.5681913722040647)), ('blue', (0.9107815785721045, 1.9502560183897184)))
(('cue ball', (0.6593786743918884, 1.9425787750465757)), ('orange', (0.23217597163157444, 0.12161344833024902)), ('maroon', (0.8813746037071092, 0.5829603711939787)))
(('cue ball', (0.25624989451419855, 0.5881914425507236)), ('maroon', (0.18259373469776308, 0.2008175158607785)), ('black', (0.5118381081312349, 0.5124932993284382)))
(('cue ball', (0.25713360901393767, 0.08296159908003277)), ('blue', (0.07229131068374817, 0.8792966727327955)), ('yellow', (0.4782621192694855, 1.2799263149749218)))
(('cue ball', (0.0741783565441581, 0.9188865669782623)), ('green', (0.6583687445422212, 0.6781830752435931)), ('black', (0.7545189192661317, 0.6385936866939729)))
(('cue ball', (0.2523189564322341, 0.6063067255673384)), ('maroon', (0.6053434476017007, 0.4865358435984093)), ('black', (0.2892172706657032, 1.7533635440422088)))
(('cue ball', (0.7503392646328223, 1.0548958729405047)), ('blue', (0.347696203015144, 0.5827028103844075)), ('purple', (0.529220970443612, 0.21462440741694644)))
(('cue ball', (0.4272129090629878, 1.0512472154554573)), ('green', (0.7310351499785719, 0.4614561110845927)), ('yellow', (0.1949711271479554, 1.1165726302563497)))
(('cue ball', (0.8475382201344813, 0.4320320563627059)), ('purple', (0.06287006977420846, 0.9267573421584843)), ('orange', (0.28942190568236287, 1.9330800113070439)))
(('cue ball', (0.4063044882716062, 1.244029632981777)), ('orange', (0.4728041871563053, 1.9288484066180036)), ('maroon', (0.7412728410470604, 0.14063249427288815)))
